timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms
2026-03-13T13:54:33.260168,80014.0,97887.0,100.0,84.0,299.96,4.429250891795478,1.0,0.0,2332.0,41.0,0.0,0.0,335.5286121368408,53.279408410981794,0
2026-03-13T13:54:35.294161,80014.0,97887.0,100.0,84.0,299.99,4.4887039239001165,1.0,0.0,2369.0,41.0,0.0,0.0,335.5286121368408,53.3117615570097,0
2026-03-13T13:54:37.325370,80014.0,97887.0,100.0,84.0,299.96,4.548156956004757,1.0,0.0,2405.0,41.0,0.0,0.0,335.5286121368408,53.34358272004931,0
2026-03-13T13:54:39.360394,80014.0,97887.0,100.0,84.0,299.99,4.637336504161715,1.0,0.0,2442.0,41.0,0.0,0.0,335.5286121368408,53.37637219336285,0
2026-03-13T13:54:41.403700,80014.0,97887.0,100.0,84.0,300.0,4.756242568370983,1.0,0.0,2516.0,41.0,0.0,0.0,335.5286121368408,53.43686970775365,0
2026-03-13T13:54:43.437676,80014.0,97887.0,100.0,84.0,300.01,4.845422116527942,1.0,0.0,2553.0,41.0,0.0,0.0,335.5286121368408,53.46664338832345,0
2026-03-13T13:54:45.467643,80014.0,97887.0,100.0,84.0,299.98,4.9048751486325814,1.0,0.0,2590.0,41.0,0.0,0.0,335.5286121368408,53.49576946311316,0
2026-03-13T13:54:47.498562,80014.0,97887.0,100.0,84.0,299.96,4.964328180737221,1.0,0.0,2626.0,41.0,0.0,0.0,335.5286121368408,53.52399601371422,0
2026-03-13T13:54:49.532609,80014.0,97887.0,100.0,85.0,299.96,5.02378121284186,1.0,0.0,2663.0,41.0,0.0,0.0,335.5286121368408,53.5544887577009,0
2026-03-13T13:54:51.562968,80014.0,97887.0,100.0,85.0,300.02,5.112960760998808,1.0,0.0,2699.0,41.0,0.0,0.0,335.5286121368408,53.58411719532939,0
2026-03-13T13:54:53.595565,80014.0,97887.0,100.0,85.0,300.0,5.1724137931034475,1.0,0.0,2736.0,41.0,0.0,0.0,335.5286121368408,53.614600712980256,0
